Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_ALL	GO:0007399~nervous system development	20	50.0	0.06623642127307125	ENSG00000044115, ENSG00000136997, ENSG00000097007, ENSG00000065361, ENSG00000108773, ENSG00000161202, ENSG00000117713, ENSG00000197122, ENSG00000087088, ENSG00000126581, ENSG00000100219, ENSG00000167601, ENSG00000039068, ENSG00000002330, ENSG00000079246, ENSG00000103197, ENSG00000198793, ENSG00000118689, ENSG00000136450, ENSG00000136352	38	66	168	1.339712918660287	1.0	0.9999998176983255	71.10818847421567
GOTERM_BP_ALL	GO:0006996~organelle organization	24	60.0	0.06786737042720212	ENSG00000044115, ENSG00000136997, ENSG00000132155, ENSG00000097007, ENSG00000149554, ENSG00000108773, ENSG00000141867, ENSG00000117713, ENSG00000163930, ENSG00000197122, ENSG00000087088, ENSG00000126581, ENSG00000171552, ENSG00000100219, ENSG00000002330, ENSG00000079246, ENSG00000120533, ENSG00000198793, ENSG00000095002, ENSG00000121022, ENSG00000078237, ENSG00000137154, ENSG00000100345, ENSG00000183765	38	84	168	1.263157894736842	1.0	0.9999996454945699	72.00891087575734
GOTERM_BP_ALL	GO:0045137~development of primary sexual characteristics	8	20.0	0.068711127762623	ENSG00000136997, ENSG00000044115, ENSG00000141448, ENSG00000095002, ENSG00000118689, ENSG00000087088, ENSG00000171552, ENSG00000136352	38	18	168	1.9649122807017543	1.0	0.9999992503656755	72.46441351821724
GOTERM_BP_ALL	GO:0008406~gonad development	8	20.0	0.068711127762623	ENSG00000136997, ENSG00000044115, ENSG00000141448, ENSG00000095002, ENSG00000118689, ENSG00000087088, ENSG00000171552, ENSG00000136352	38	18	168	1.9649122807017543	1.0	0.9999992503656755	72.46441351821724
GOTERM_BP_ALL	GO:0007417~central nervous system development	14	35.0	0.06891486595391691	ENSG00000136997, ENSG00000097007, ENSG00000108773, ENSG00000117713, ENSG00000197122, ENSG00000087088, ENSG00000167601, ENSG00000039068, ENSG00000002330, ENSG00000079246, ENSG00000198793, ENSG00000118689, ENSG00000136450, ENSG00000136352	38	41	168	1.5096277278562258	1.0	0.9999983501904834	72.57334712374004
GOTERM_BP_ALL	GO:0007420~brain development	13	32.5	0.06907720167354858	ENSG00000136997, ENSG00000097007, ENSG00000108773, ENSG00000117713, ENSG00000197122, ENSG00000087088, ENSG00000167601, ENSG00000039068, ENSG00000002330, ENSG00000079246, ENSG00000198793, ENSG00000118689, ENSG00000136352	38	37	168	1.5533428165007113	1.0	0.9999966476354848	72.65985229207352
GOTERM_BP_ALL	GO:0016579~protein deubiquitination	4	10.0	0.07165101048404392	ENSG00000120533, ENSG00000108773, ENSG00000163930, ENSG00000121022	38	5	168	3.536842105263158	1.0	0.9999958990908447	73.99740366377347
GOTERM_BP_ALL	GO:0021536~diencephalon development	4	10.0	0.07165101048404392	ENSG00000039068, ENSG00000136997, ENSG00000087088, ENSG00000136352	38	5	168	3.536842105263158	1.0	0.9999958990908447	73.99740366377347
GOTERM_BP_ALL	GO:0010676~positive regulation of cellular carbohydrate metabolic process	4	10.0	0.07165101048404392	ENSG00000002330, ENSG00000108773, ENSG00000197122, ENSG00000078237	38	5	168	3.536842105263158	1.0	0.9999958990908447	73.99740366377347
GOTERM_BP_ALL	GO:0070646~protein modification by small protein removal	4	10.0	0.07165101048404392	ENSG00000120533, ENSG00000108773, ENSG00000163930, ENSG00000121022	38	5	168	3.536842105263158	1.0	0.9999958990908447	73.99740366377347
GOTERM_BP_ALL	GO:0045913~positive regulation of carbohydrate metabolic process	5	12.5	0.07183834274510126	ENSG00000002330, ENSG00000136997, ENSG00000108773, ENSG00000197122, ENSG00000078237	38	8	168	2.763157894736842	1.0	0.9999926151048192	74.09230244117366
GOTERM_BP_ALL	GO:0010675~regulation of cellular carbohydrate metabolic process	5	12.5	0.07183834274510126	ENSG00000002330, ENSG00000108773, ENSG00000198793, ENSG00000197122, ENSG00000078237	38	8	168	2.763157894736842	1.0	0.9999926151048192	74.09230244117366
GOTERM_BP_ALL	GO:0018130~heterocycle biosynthetic process	23	57.49999999999999	0.07394473901756413	ENSG00000136997, ENSG00000132155, ENSG00000097007, ENSG00000105976, ENSG00000141448, ENSG00000149554, ENSG00000108773, ENSG00000141867, ENSG00000161202, ENSG00000117713, ENSG00000197122, ENSG00000100219, ENSG00000039068, ENSG00000079246, ENSG00000120533, ENSG00000198793, ENSG00000118689, ENSG00000136450, ENSG00000121022, ENSG00000137154, ENSG00000165025, ENSG00000136352, ENSG00000183765	38	80	168	1.2710526315789474	1.0	0.9999908005656828	75.13707882601736
GOTERM_BP_ALL	GO:0034654~nucleobase-containing compound biosynthetic process	23	57.49999999999999	0.07394473901756413	ENSG00000136997, ENSG00000132155, ENSG00000097007, ENSG00000105976, ENSG00000141448, ENSG00000149554, ENSG00000108773, ENSG00000141867, ENSG00000161202, ENSG00000117713, ENSG00000197122, ENSG00000100219, ENSG00000039068, ENSG00000079246, ENSG00000120533, ENSG00000198793, ENSG00000118689, ENSG00000136450, ENSG00000121022, ENSG00000137154, ENSG00000165025, ENSG00000136352, ENSG00000183765	38	80	168	1.2710526315789474	1.0	0.9999908005656828	75.13707882601736
GOTERM_BP_ALL	GO:0010506~regulation of autophagy	9	22.5	0.07582357737861876	ENSG00000002330, ENSG00000097007, ENSG00000105976, ENSG00000108773, ENSG00000198793, ENSG00000078237, ENSG00000100219, ENSG00000126581, ENSG00000171552	38	22	168	1.8086124401913874	1.0	0.9999883697190826	76.03527810707998
GOTERM_BP_ALL	GO:0007548~sex differentiation	9	22.5	0.07582357737861876	ENSG00000167601, ENSG00000136997, ENSG00000044115, ENSG00000141448, ENSG00000095002, ENSG00000118689, ENSG00000087088, ENSG00000171552, ENSG00000136352	38	22	168	1.8086124401913874	1.0	0.9999883697190826	76.03527810707998
GOTERM_BP_ALL	GO:0006351~transcription, DNA-templated	22	55.00000000000001	0.0798972381799153	ENSG00000136997, ENSG00000132155, ENSG00000097007, ENSG00000105976, ENSG00000141448, ENSG00000149554, ENSG00000108773, ENSG00000141867, ENSG00000161202, ENSG00000117713, ENSG00000197122, ENSG00000100219, ENSG00000039068, ENSG00000079246, ENSG00000120533, ENSG00000198793, ENSG00000118689, ENSG00000136450, ENSG00000121022, ENSG00000165025, ENSG00000136352, ENSG00000183765	38	76	168	1.2797783933518005	1.0	0.9999896317975964	77.87855359177388
GOTERM_BP_ALL	GO:0097659~nucleic acid-templated transcription	22	55.00000000000001	0.0798972381799153	ENSG00000136997, ENSG00000132155, ENSG00000097007, ENSG00000105976, ENSG00000141448, ENSG00000149554, ENSG00000108773, ENSG00000141867, ENSG00000161202, ENSG00000117713, ENSG00000197122, ENSG00000100219, ENSG00000039068, ENSG00000079246, ENSG00000120533, ENSG00000198793, ENSG00000118689, ENSG00000136450, ENSG00000121022, ENSG00000165025, ENSG00000136352, ENSG00000183765	38	76	168	1.2797783933518005	1.0	0.9999896317975964	77.87855359177388
GOTERM_BP_ALL	GO:0043069~negative regulation of programmed cell death	19	47.5	0.08260232267713	ENSG00000044115, ENSG00000136997, ENSG00000132155, ENSG00000097007, ENSG00000105976, ENSG00000141448, ENSG00000065361, ENSG00000162734, ENSG00000197122, ENSG00000087088, ENSG00000126581, ENSG00000171552, ENSG00000100219, ENSG00000167601, ENSG00000002330, ENSG00000095002, ENSG00000198793, ENSG00000078237, ENSG00000137154	38	63	168	1.3333333333333333	1.0	0.9999886632704161	79.02765387542057
GOTERM_BP_ALL	GO:0071702~organic substance transport	19	47.5	0.08260232267713	ENSG00000136997, ENSG00000132155, ENSG00000097007, ENSG00000108773, ENSG00000162734, ENSG00000163930, ENSG00000197122, ENSG00000105281, ENSG00000126581, ENSG00000100219, ENSG00000039068, ENSG00000002330, ENSG00000120533, ENSG00000103197, ENSG00000198793, ENSG00000136450, ENSG00000137154, ENSG00000165025, ENSG00000100345	38	63	168	1.3333333333333333	1.0	0.9999886632704161	79.02765387542057
GOTERM_BP_ALL	GO:0046903~secretion	11	27.500000000000004	0.08305682647551782	ENSG00000167601, ENSG00000002330, ENSG00000120533, ENSG00000136997, ENSG00000132155, ENSG00000097007, ENSG00000065361, ENSG00000197122, ENSG00000121022, ENSG00000100219, ENSG00000165025	38	30	168	1.6210526315789473	1.0	0.9999832112229965	79.21510104652018
GOTERM_BP_ALL	GO:0044764~multi-organism cellular process	14	35.0	0.08341338452740667	ENSG00000136997, ENSG00000108773, ENSG00000141867, ENSG00000197122, ENSG00000087088, ENSG00000105281, ENSG00000171552, ENSG00000126581, ENSG00000167601, ENSG00000002330, ENSG00000079246, ENSG00000103197, ENSG00000137154, ENSG00000165025	38	42	168	1.4736842105263157	1.0	0.9999755613006567	79.36104411694416
GOTERM_BP_ALL	GO:0016032~viral process	14	35.0	0.08341338452740667	ENSG00000136997, ENSG00000108773, ENSG00000141867, ENSG00000197122, ENSG00000087088, ENSG00000105281, ENSG00000171552, ENSG00000126581, ENSG00000167601, ENSG00000002330, ENSG00000079246, ENSG00000103197, ENSG00000137154, ENSG00000165025	38	42	168	1.4736842105263157	1.0	0.9999755613006567	79.36104411694416
GOTERM_BP_ALL	GO:0002521~leukocyte differentiation	12	30.0	0.08425067401741176	ENSG00000167601, ENSG00000002330, ENSG00000136997, ENSG00000097007, ENSG00000095002, ENSG00000198793, ENSG00000197122, ENSG00000087088, ENSG00000137154, ENSG00000100219, ENSG00000165025, ENSG00000100345	38	34	168	1.5603715170278636	1.0	0.9999674695099396	79.6999587565611
GOTERM_BP_ALL	GO:0051276~chromosome organization	13	32.5	0.08429246589331191	ENSG00000136997, ENSG00000149554, ENSG00000108773, ENSG00000117713, ENSG00000141867, ENSG00000163930, ENSG00000197122, ENSG00000126581, ENSG00000100219, ENSG00000079246, ENSG00000120533, ENSG00000095002, ENSG00000121022	38	38	168	1.5124653739612188	1.0	0.9999531917931745	79.71673655750246
GOTERM_BP_ALL	GO:0048523~negative regulation of cellular process	32	80.0	0.08523256779155175	ENSG00000136997, ENSG00000132155, ENSG00000097007, ENSG00000105976, ENSG00000141448, ENSG00000163930, ENSG00000197122, ENSG00000171552, ENSG00000002330, ENSG00000120533, ENSG00000095002, ENSG00000198793, ENSG00000118689, ENSG00000136352, ENSG00000183765, ENSG00000044115, ENSG00000149554, ENSG00000065361, ENSG00000162734, ENSG00000141867, ENSG00000161202, ENSG00000117713, ENSG00000087088, ENSG00000126581, ENSG00000100219, ENSG00000167601, ENSG00000079246, ENSG00000039068, ENSG00000103197, ENSG00000078237, ENSG00000137154, ENSG00000100345	38	124	168	1.1409168081494057	1.0	0.9999409990971349	80.09070655130134
GOTERM_BP_ALL	GO:0048869~cellular developmental process	30	75.0	0.08590603477593506	ENSG00000136997, ENSG00000132155, ENSG00000097007, ENSG00000142156, ENSG00000105976, ENSG00000141448, ENSG00000197122, ENSG00000171552, ENSG00000002330, ENSG00000095002, ENSG00000198793, ENSG00000118689, ENSG00000136450, ENSG00000165025, ENSG00000136352, ENSG00000183765, ENSG00000044115, ENSG00000065361, ENSG00000149554, ENSG00000108773, ENSG00000117713, ENSG00000087088, ENSG00000126581, ENSG00000100219, ENSG00000167601, ENSG00000079246, ENSG00000039068, ENSG00000078237, ENSG00000137154, ENSG00000100345	38	114	168	1.1634349030470914	1.0	0.9999244851644797	80.35459456067026
GOTERM_BP_ALL	GO:0019438~aromatic compound biosynthetic process	23	57.49999999999999	0.08621744352823829	ENSG00000136997, ENSG00000132155, ENSG00000097007, ENSG00000105976, ENSG00000141448, ENSG00000149554, ENSG00000108773, ENSG00000141867, ENSG00000161202, ENSG00000117713, ENSG00000197122, ENSG00000100219, ENSG00000039068, ENSG00000079246, ENSG00000120533, ENSG00000198793, ENSG00000118689, ENSG00000136450, ENSG00000121022, ENSG00000137154, ENSG00000165025, ENSG00000136352, ENSG00000183765	38	81	168	1.2553606237816763	1.0	0.9999009471448017	80.47549493497728
GOTERM_BP_ALL	GO:0001101~response to acid chemical	8	20.0	0.0907838547520837	ENSG00000079246, ENSG00000002330, ENSG00000136997, ENSG00000142156, ENSG00000198793, ENSG00000197122, ENSG00000100219, ENSG00000171552	38	19	168	1.8614958448753463	1.0	0.9999195615931972	82.1695676982318
GOTERM_BP_ALL	GO:0051252~regulation of RNA metabolic process	22	55.00000000000001	0.09300211013724632	ENSG00000136997, ENSG00000132155, ENSG00000097007, ENSG00000105976, ENSG00000141448, ENSG00000149554, ENSG00000108773, ENSG00000141867, ENSG00000161202, ENSG00000117713, ENSG00000197122, ENSG00000100219, ENSG00000039068, ENSG00000079246, ENSG00000120533, ENSG00000198793, ENSG00000118689, ENSG00000136450, ENSG00000121022, ENSG00000165025, ENSG00000136352, ENSG00000183765	38	77	168	1.2631578947368423	1.0	0.9999153487756401	82.94145618730202
GOTERM_BP_ALL	GO:0046660~female sex differentiation	6	15.0	0.09455031881957998	ENSG00000167601, ENSG00000136997, ENSG00000044115, ENSG00000118689, ENSG00000087088, ENSG00000171552	38	12	168	2.210526315789474	1.0	0.9999048886815675	83.4613621646651
GOTERM_BP_ALL	GO:0005996~monosaccharide metabolic process	6	15.0	0.09455031881957998	ENSG00000002330, ENSG00000136997, ENSG00000108773, ENSG00000198793, ENSG00000197122, ENSG00000078237	38	12	168	2.210526315789474	1.0	0.9999048886815675	83.4613621646651
GOTERM_BP_ALL	GO:0019318~hexose metabolic process	6	15.0	0.09455031881957998	ENSG00000002330, ENSG00000136997, ENSG00000108773, ENSG00000198793, ENSG00000197122, ENSG00000078237	38	12	168	2.210526315789474	1.0	0.9999048886815675	83.4613621646651
GOTERM_BP_ALL	GO:0051881~regulation of mitochondrial membrane potential	6	15.0	0.09455031881957998	ENSG00000002330, ENSG00000136997, ENSG00000097007, ENSG00000197122, ENSG00000087088, ENSG00000171552	38	12	168	2.210526315789474	1.0	0.9999048886815675	83.4613621646651
GOTERM_BP_ALL	GO:0006006~glucose metabolic process	6	15.0	0.09455031881957998	ENSG00000002330, ENSG00000136997, ENSG00000108773, ENSG00000198793, ENSG00000197122, ENSG00000078237	38	12	168	2.210526315789474	1.0	0.9999048886815675	83.4613621646651
GOTERM_BP_ALL	GO:0071216~cellular response to biotic stimulus	6	15.0	0.09455031881957998	ENSG00000167601, ENSG00000097007, ENSG00000197122, ENSG00000078237, ENSG00000100219, ENSG00000165025	38	12	168	2.210526315789474	1.0	0.9999048886815675	83.4613621646651
GOTERM_BP_ALL	GO:0010639~negative regulation of organelle organization	6	15.0	0.09455031881957998	ENSG00000079246, ENSG00000149554, ENSG00000095002, ENSG00000197122, ENSG00000078237, ENSG00000171552	38	12	168	2.210526315789474	1.0	0.9999048886815675	83.4613621646651
GOTERM_BP_ALL	GO:0060548~negative regulation of cell death	19	47.5	0.0966547684054369	ENSG00000044115, ENSG00000136997, ENSG00000132155, ENSG00000097007, ENSG00000105976, ENSG00000141448, ENSG00000065361, ENSG00000162734, ENSG00000197122, ENSG00000087088, ENSG00000126581, ENSG00000171552, ENSG00000100219, ENSG00000167601, ENSG00000002330, ENSG00000095002, ENSG00000198793, ENSG00000078237, ENSG00000137154	38	64	168	1.3125	1.0	0.9998996282135838	84.14409288639347
GOTERM_BP_ALL	GO:0060562~epithelial tube morphogenesis	9	22.5	0.09694089672641554	ENSG00000136997, ENSG00000105976, ENSG00000108773, ENSG00000103197, ENSG00000161202, ENSG00000117713, ENSG00000197122, ENSG00000087088, ENSG00000136352	38	23	168	1.7299771167048053	1.0	0.999873944100101	84.23483601507107
GOTERM_BP_ALL	GO:0030900~forebrain development	9	22.5	0.09694089672641554	ENSG00000167601, ENSG00000039068, ENSG00000002330, ENSG00000136997, ENSG00000108773, ENSG00000117713, ENSG00000197122, ENSG00000087088, ENSG00000136352	38	23	168	1.7299771167048053	1.0	0.999873944100101	84.23483601507107
GOTERM_BP_ALL	GO:0019219~regulation of nucleobase-containing compound metabolic process	25	62.5	0.09760284623138041	ENSG00000136997, ENSG00000132155, ENSG00000105976, ENSG00000097007, ENSG00000141448, ENSG00000197122, ENSG00000120533, ENSG00000095002, ENSG00000198793, ENSG00000118689, ENSG00000136450, ENSG00000121022, ENSG00000183765, ENSG00000136352, ENSG00000165025, ENSG00000149554, ENSG00000108773, ENSG00000117713, ENSG00000161202, ENSG00000141867, ENSG00000087088, ENSG00000100219, ENSG00000039068, ENSG00000079246, ENSG00000078237	38	91	168	1.2145748987854252	1.0	0.9998491069441656	84.44289059491321
GOTERM_BP_ALL	GO:0045935~positive regulation of nucleobase-containing compound metabolic process	21	52.5	0.09962987911761761	ENSG00000136997, ENSG00000132155, ENSG00000105976, ENSG00000141448, ENSG00000149554, ENSG00000108773, ENSG00000141867, ENSG00000161202, ENSG00000117713, ENSG00000197122, ENSG00000087088, ENSG00000100219, ENSG00000039068, ENSG00000120533, ENSG00000198793, ENSG00000118689, ENSG00000136450, ENSG00000121022, ENSG00000078237, ENSG00000136352, ENSG00000183765	38	73	168	1.2718096611391494	1.0	0.9998423267411327	85.06398224292951
GOTERM_BP_ALL	GO:0044419~interspecies interaction between organisms	14	35.0	0.09984503891069908	ENSG00000136997, ENSG00000108773, ENSG00000141867, ENSG00000197122, ENSG00000087088, ENSG00000105281, ENSG00000171552, ENSG00000126581, ENSG00000167601, ENSG00000002330, ENSG00000079246, ENSG00000103197, ENSG00000137154, ENSG00000165025	38	43	168	1.4394124847001224	1.0	0.9998064403801731	85.12851486948205
GOTERM_BP_ALL	GO:0044403~symbiosis, encompassing mutualism through parasitism	14	35.0	0.09984503891069908	ENSG00000136997, ENSG00000108773, ENSG00000141867, ENSG00000197122, ENSG00000087088, ENSG00000105281, ENSG00000171552, ENSG00000126581, ENSG00000167601, ENSG00000002330, ENSG00000079246, ENSG00000103197, ENSG00000137154, ENSG00000165025	38	43	168	1.4394124847001224	1.0	0.9998064403801731	85.12851486948205
GOTERM_BP_ALL	GO:1901362~organic cyclic compound biosynthetic process	23	57.49999999999999	0.0999290168436088	ENSG00000136997, ENSG00000132155, ENSG00000097007, ENSG00000105976, ENSG00000141448, ENSG00000149554, ENSG00000108773, ENSG00000141867, ENSG00000161202, ENSG00000117713, ENSG00000197122, ENSG00000100219, ENSG00000039068, ENSG00000079246, ENSG00000120533, ENSG00000198793, ENSG00000118689, ENSG00000136450, ENSG00000121022, ENSG00000137154, ENSG00000165025, ENSG00000136352, ENSG00000183765	38	82	168	1.2400513478819	1.0	0.9997620787094789	85.15363072597172
GOTERM_BP_ALL	GO:0016070~RNA metabolic process	23	57.49999999999999	0.0999290168436088	ENSG00000136997, ENSG00000132155, ENSG00000097007, ENSG00000105976, ENSG00000141448, ENSG00000149554, ENSG00000108773, ENSG00000141867, ENSG00000161202, ENSG00000117713, ENSG00000197122, ENSG00000100219, ENSG00000039068, ENSG00000079246, ENSG00000120533, ENSG00000198793, ENSG00000118689, ENSG00000136450, ENSG00000121022, ENSG00000137154, ENSG00000165025, ENSG00000136352, ENSG00000183765	38	82	168	1.2400513478819	1.0	0.9997620787094789	85.15363072597172
