Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_ALL	GO:0046872~metal ion binding	269	24.72426471	3.70E-05	"ENSG00000115286, ENSG00000055957, ENSG00000111331, ENSG00000015413, ENSG00000024422, ENSG00000173992, ENSG00000050405, ENSG00000115380, ENSG00000242247, ENSG00000115694, ENSG00000099204, ENSG00000035687, ENSG00000133742, ENSG00000075142, ENSG00000143546, ENSG00000165704, ENSG00000178127, ENSG00000167996, ENSG00000131747, ENSG00000189171, ENSG00000119681, ENSG00000123992, ENSG00000009954, ENSG00000196296, ENSG00000117115, ENSG00000087086, ENSG00000109654, ENSG00000186298, ENSG00000124226, ENSG00000171723, ENSG00000075239, ENSG00000127831, ENSG00000100938, ENSG00000140682, ENSG00000107758, ENSG00000126953, ENSG00000113140, ENSG00000182809, ENSG00000067057, ENSG00000100889, ENSG00000074410, ENSG00000137801, ENSG00000095002, ENSG00000010327, ENSG00000104324, ENSG00000154237, ENSG00000079739, ENSG00000167186, ENSG00000168066, ENSG00000107959, ENSG00000182919, ENSG00000174437, ENSG00000002549, ENSG00000134028, ENSG00000116791, ENSG00000198604, ENSG00000117906, ENSG00000171503, ENSG00000149782, ENSG00000011052, ENSG00000059377, ENSG00000127955, ENSG00000066926, ENSG00000008438, ENSG00000063854, ENSG00000128595, ENSG00000166869, ENSG00000084774, ENSG00000173599, ENSG00000168264, ENSG00000171848, ENSG00000133731, ENSG00000161544, ENSG00000178741, ENSG00000071282, ENSG00000104805, ENSG00000021826, ENSG00000154358, ENSG00000101199, ENSG00000111237, ENSG00000198585, ENSG00000197043, ENSG00000100575, ENSG00000161011, ENSG00000111642, ENSG00000101191, ENSG00000152952, ENSG00000165140, ENSG00000113889, ENSG00000124253, ENSG00000113615, ENSG00000154723, ENSG00000074800, ENSG00000077942, ENSG00000162517, ENSG00000104537, ENSG00000134755, ENSG00000152601, ENSG00000169715, ENSG00000138814, ENSG00000169714, ENSG00000162813, ENSG00000104267, ENSG00000142552, ENSG00000121053, ENSG00000262655, ENSG00000163221, ENSG00000070961, ENSG00000153201, ENSG00000016490, ENSG00000163220, ENSG00000168883, ENSG00000065534, ENSG00000100292, ENSG00000154330, ENSG00000074755, ENSG00000067225, ENSG00000163931, ENSG00000135318, ENSG00000100985, ENSG00000100299, ENSG00000102575, ENSG00000163110, ENSG00000128951, ENSG00000198836, ENSG00000163520, ENSG00000189334, ENSG00000157193, ENSG00000148218, ENSG00000102265, ENSG00000100983, ENSG00000125148, ENSG00000142168, ENSG00000110244, ENSG00000160808, ENSG00000166825, ENSG00000096063, ENSG00000114978, ENSG00000138448, ENSG00000181523, ENSG00000148346, ENSG00000049323, ENSG00000079689, ENSG00000116747, ENSG00000083444, ENSG00000102189, ENSG00000180185, ENSG00000156110, ENSG00000175198, ENSG00000132561, ENSG00000158864, ENSG00000172955, ENSG00000125246, ENSG00000124789, ENSG00000065427, ENSG00000243989, ENSG00000104774, ENSG00000196616, ENSG00000135940, ENSG00000114353, ENSG00000125458, ENSG00000169756, ENSG00000124491, ENSG00000012223, ENSG00000104375, ENSG00000170004, ENSG00000175183, ENSG00000155657, ENSG00000198668, ENSG00000186340, ENSG00000159131, ENSG00000244005, ENSG00000068654, ENSG00000105953, ENSG00000169764, ENSG00000173821, ENSG00000239672, ENSG00000179958, ENSG00000163815, ENSG00000133313, ENSG00000105755, ENSG00000153904, ENSG00000160710, ENSG00000173402, ENSG00000167792, ENSG00000160201, ENSG00000159921, ENSG00000138413, ENSG00000145220, ENSG00000129103, ENSG00000109846, ENSG00000130816, ENSG00000213145, ENSG00000119414, ENSG00000133110, ENSG00000198363, ENSG00000149218, ENSG00000108582, ENSG00000167434, ENSG00000105879, ENSG00000141756, ENSG00000122884, ENSG00000103966, ENSG00000157680, ENSG00000133028, ENSG00000142875, ENSG00000275896, ENSG00000163840, ENSG00000135269, ENSG00000016602, ENSG00000005884, ENSG00000130508, ENSG00000165609, ENSG00000067829, ENSG00000171560, ENSG00000108828, ENSG00000131471, ENSG00000147041, ENSG00000079112, ENSG00000127603, ENSG00000103876, ENSG00000187446, ENSG00000182326, ENSG00000213639, ENSG00000100503, ENSG00000178921, ENSG00000163751, ENSG00000163754, ENSG00000169896, ENSG00000038427, ENSG00000243480, ENSG00000078114, ENSG00000168906, ENSG00000150779, ENSG00000004779, ENSG00000073111, ENSG00000072163, ENSG00000138777, ENSG00000163491, ENSG00000119203, ENSG00000103381, ENSG00000111144, ENSG00000248144, ENSG00000081923, ENSG00000106853, ENSG00000102886, ENSG00000124767, ENSG00000058668, ENSG00000138772, ENSG00000100614, ENSG00000109610, ENSG00000112305, ENSG00000116062, ENSG00000133703, ENSG00000135677, ENSG00000006747, ENSG00000058673, ENSG00000108039, ENSG00000154553, ENSG00000173933, ENSG00000101126, ENSG00000178802, ENSG00000172531, ENSG00000112818, ENSG00000121691, ENSG00000113522, ENSG00000154556, ENSG00000127527, ENSG00000125877"	1032	708	3264	1.201681776	0.060473484	0.006907062	0.062388844
GOTERM_MF_ALL	GO:0016787~hydrolase activity	263	24.17279412	6.78E-05	"ENSG00000176658, ENSG00000184640, ENSG00000128833, ENSG00000015413, ENSG00000024422, ENSG00000038002, ENSG00000099246, ENSG00000149260, ENSG00000127824, ENSG00000133742, ENSG00000075142, ENSG00000258947, ENSG00000183486, ENSG00000168710, ENSG00000143545, ENSG00000120254, ENSG00000131747, ENSG00000164708, ENSG00000107937, ENSG00000123992, ENSG00000196296, ENSG00000117115, ENSG00000126067, ENSG00000099624, ENSG00000186298, ENSG00000106066, ENSG00000224389, ENSG00000171824, ENSG00000136888, ENSG00000124228, ENSG00000165732, ENSG00000100883, ENSG00000107758, ENSG00000103342, ENSG00000213614, ENSG00000167863, ENSG00000170266, ENSG00000160862, ENSG00000174243, ENSG00000074416, ENSG00000103490, ENSG00000095002, ENSG00000164062, ENSG00000104324, ENSG00000087191, ENSG00000107959, ENSG00000182919, ENSG00000174437, ENSG00000002549, ENSG00000134028, ENSG00000115275, ENSG00000164305, ENSG00000149782, ENSG00000127955, ENSG00000008438, ENSG00000063854, ENSG00000166866, ENSG00000084774, ENSG00000111737, ENSG00000171314, ENSG00000133731, ENSG00000162390, ENSG00000001036, ENSG00000021826, ENSG00000198585, ENSG00000111642, ENSG00000123130, ENSG00000124155, ENSG00000165140, ENSG00000144959, ENSG00000161960, ENSG00000198951, ENSG00000123416, ENSG00000157601, ENSG00000125414, ENSG00000197561, ENSG00000088205, ENSG00000172890, ENSG00000154723, ENSG00000060069, ENSG00000100813, ENSG00000162517, ENSG00000026297, ENSG00000132591, ENSG00000163655, ENSG00000138814, ENSG00000162813, ENSG00000163938, ENSG00000104267, ENSG00000221914, ENSG00000178462, ENSG00000099998, ENSG00000070961, ENSG00000016490, ENSG00000168883, ENSG00000176014, ENSG00000175582, ENSG00000107798, ENSG00000100292, ENSG00000092964, ENSG00000142910, ENSG00000176978, ENSG00000135318, ENSG00000100985, ENSG00000100299, ENSG00000102575, ENSG00000092009, ENSG00000169919, ENSG00000128951, ENSG00000100297, ENSG00000119431, ENSG00000109861, ENSG00000198836, ENSG00000185236, ENSG00000184007, ENSG00000167283, ENSG00000131100, ENSG00000123836, ENSG00000107789, ENSG00000143375, ENSG00000187097, ENSG00000160808, ENSG00000152086, ENSG00000080603, ENSG00000166825, ENSG00000109971, ENSG00000158467, ENSG00000143862, ENSG00000181523, ENSG00000177830, ENSG00000180185, ENSG00000114779, ENSG00000104388, ENSG00000172236, ENSG00000219073, ENSG00000257017, ENSG00000172232, ENSG00000243989, ENSG00000104774, ENSG00000114353, ENSG00000125458, ENSG00000108055, ENSG00000125656, ENSG00000142789, ENSG00000012223, ENSG00000007168, ENSG00000170004, ENSG00000100600, ENSG00000138069, ENSG00000196415, ENSG00000075711, ENSG00000079462, ENSG00000112118, ENSG00000138663, ENSG00000169385, ENSG00000108578, ENSG00000162438, ENSG00000105223, ENSG00000173821, ENSG00000239672, ENSG00000112640, ENSG00000049541, ENSG00000179958, ENSG00000196743, ENSG00000142949, ENSG00000204843, ENSG00000152234, ENSG00000117984, ENSG00000133313, ENSG00000160710, ENSG00000153904, ENSG00000112245, ENSG00000083520, ENSG00000166508, ENSG00000179163, ENSG00000004700, ENSG00000134575, ENSG00000189369, ENSG00000111679, ENSG00000121064, ENSG00000159921, ENSG00000103811, ENSG00000138185, ENSG00000163131, ENSG00000138744, ENSG00000101162, ENSG00000149418, ENSG00000101160, ENSG00000204427, ENSG00000101294, ENSG00000172831, ENSG00000092054, ENSG00000172828, ENSG00000119414, ENSG00000125107, ENSG00000149218, ENSG00000125971, ENSG00000108582, ENSG00000127616, ENSG00000116473, ENSG00000089737, ENSG00000197892, ENSG00000105205, ENSG00000131462, ENSG00000213782, ENSG00000136930, ENSG00000166562, ENSG00000275896, ENSG00000138794, ENSG00000113552, ENSG00000143819, ENSG00000016602, ENSG00000103769, ENSG00000165609, ENSG00000179295, ENSG00000127603, ENSG00000103876, ENSG00000182326, ENSG00000213639, ENSG00000169994, ENSG00000158793, ENSG00000163751, ENSG00000167721, ENSG00000164237, ENSG00000076003, ENSG00000064601, ENSG00000137133, ENSG00000243480, ENSG00000073111, ENSG00000261701, ENSG00000138777, ENSG00000132153, ENSG00000119203, ENSG00000103381, ENSG00000111144, ENSG00000153147, ENSG00000154277, ENSG00000167553, ENSG00000142615, ENSG00000081923, ENSG00000117335, ENSG00000102886, ENSG00000058668, ENSG00000100614, ENSG00000105612, ENSG00000116062, ENSG00000164733, ENSG00000133703, ENSG00000135677, ENSG00000085377, ENSG00000108846, ENSG00000171298, ENSG00000090382, ENSG00000108039, ENSG00000247077, ENSG00000167748, ENSG00000137509, ENSG00000117228, ENSG00000172531, ENSG00000112818, ENSG00000121691, ENSG00000113522, ENSG00000125877"	1032	695	3264	1.196854609	0.107841017	0.011346233	0.114098979
GOTERM_MF_ALL	"GO:0016651~oxidoreductase activity, acting on NAD(P)H"	32	2.941176471	1.11E-04	"ENSG00000196139, ENSG00000100938, ENSG00000115286, ENSG00000104687, ENSG00000166136, ENSG00000160194, ENSG00000168653, ENSG00000156709, ENSG00000158864, ENSG00000147684, ENSG00000181019, ENSG00000145439, ENSG00000140990, ENSG00000159228, ENSG00000145494, ENSG00000167792, ENSG00000198431, ENSG00000178127, ENSG00000116791, ENSG00000170906, ENSG00000131495, ENSG00000184752, ENSG00000184470, ENSG00000099795, ENSG00000139180, ENSG00000169738, ENSG00000116701, ENSG00000164258, ENSG00000065518, ENSG00000267855, ENSG00000119013, ENSG00000004779"	1032	55	3264	1.840169133	0.169963106	0.01679242	0.186198398
GOTERM_MF_ALL	GO:0004252~serine-type endopeptidase activity	26	2.389705882	1.58E-04	"ENSG00000261701, ENSG00000162438, ENSG00000142615, ENSG00000100985, ENSG00000172236, ENSG00000219073, ENSG00000257017, ENSG00000092009, ENSG00000117984, ENSG00000172232, ENSG00000164062, ENSG00000275896, ENSG00000109861, ENSG00000197561, ENSG00000103811, ENSG00000164733, ENSG00000163131, ENSG00000149418, ENSG00000125656, ENSG00000085377, ENSG00000142789, ENSG00000182326, ENSG00000012223, ENSG00000224389, ENSG00000196415, ENSG00000167748"	1032	42	3264	1.957918051	0.233596551	0.021926586	0.265816647
GOTERM_MF_ALL	"GO:0070011~peptidase activity, acting on L-amino acid peptides"	69	6.341911765	1.65E-04	"ENSG00000021826, ENSG00000015413, ENSG00000198585, ENSG00000105205, ENSG00000172236, ENSG00000219073, ENSG00000257017, ENSG00000172232, ENSG00000149260, ENSG00000136930, ENSG00000166562, ENSG00000275896, ENSG00000197561, ENSG00000243989, ENSG00000138794, ENSG00000075142, ENSG00000016602, ENSG00000123992, ENSG00000162517, ENSG00000126067, ENSG00000125656, ENSG00000142789, ENSG00000182326, ENSG00000012223, ENSG00000106066, ENSG00000224389, ENSG00000163751, ENSG00000100600, ENSG00000064601, ENSG00000196415, ENSG00000099998, ENSG00000138663, ENSG00000016490, ENSG00000261701, ENSG00000168883, ENSG00000108578, ENSG00000162438, ENSG00000111144, ENSG00000154277, ENSG00000142910, ENSG00000176978, ENSG00000142615, ENSG00000100985, ENSG00000117335, ENSG00000092009, ENSG00000117984, ENSG00000133313, ENSG00000103490, ENSG00000109861, ENSG00000164062, ENSG00000104324, ENSG00000121064, ENSG00000107959, ENSG00000103811, ENSG00000002549, ENSG00000134028, ENSG00000164733, ENSG00000163131, ENSG00000164305, ENSG00000149418, ENSG00000101160, ENSG00000101294, ENSG00000085377, ENSG00000108039, ENSG00000167748, ENSG00000137509, ENSG00000112818, ENSG00000166825, ENSG00000108582"	1032	149	3264	1.464648041	0.242517269	0.021139103	0.27749827
GOTERM_MF_ALL	GO:0004180~carboxypeptidase activity	10	0.919117647	2.19E-04	"ENSG00000121064, ENSG00000106066, ENSG00000163751, ENSG00000108578, ENSG00000133313, ENSG00000064601, ENSG00000137509, ENSG00000104324, ENSG00000176978, ENSG00000108582"	1032	10	3264	3.162790698	0.308751392	0.026030617	0.368746318
GOTERM_MF_ALL	GO:0008233~peptidase activity	70	6.433823529	4.61E-04	"ENSG00000021826, ENSG00000015413, ENSG00000198585, ENSG00000105205, ENSG00000038002, ENSG00000172236, ENSG00000219073, ENSG00000257017, ENSG00000172232, ENSG00000149260, ENSG00000136930, ENSG00000166562, ENSG00000275896, ENSG00000197561, ENSG00000243989, ENSG00000138794, ENSG00000075142, ENSG00000016602, ENSG00000123992, ENSG00000162517, ENSG00000126067, ENSG00000125656, ENSG00000142789, ENSG00000182326, ENSG00000012223, ENSG00000106066, ENSG00000224389, ENSG00000163751, ENSG00000100600, ENSG00000064601, ENSG00000196415, ENSG00000099998, ENSG00000138663, ENSG00000016490, ENSG00000261701, ENSG00000168883, ENSG00000108578, ENSG00000162438, ENSG00000111144, ENSG00000154277, ENSG00000142910, ENSG00000176978, ENSG00000142615, ENSG00000100985, ENSG00000117335, ENSG00000092009, ENSG00000117984, ENSG00000133313, ENSG00000103490, ENSG00000109861, ENSG00000164062, ENSG00000104324, ENSG00000121064, ENSG00000107959, ENSG00000103811, ENSG00000002549, ENSG00000134028, ENSG00000164733, ENSG00000163131, ENSG00000164305, ENSG00000149418, ENSG00000101160, ENSG00000101294, ENSG00000085377, ENSG00000108039, ENSG00000167748, ENSG00000137509, ENSG00000112818, ENSG00000166825, ENSG00000108582"	1032	156	3264	1.419200954	0.540314244	0.050494678	0.774559159
GOTERM_MF_ALL	GO:0008238~exopeptidase activity	23	2.113970588	6.73E-04	"ENSG00000121064, ENSG00000103811, ENSG00000002549, ENSG00000108578, ENSG00000123992, ENSG00000111144, ENSG00000015413, ENSG00000154277, ENSG00000198585, ENSG00000176978, ENSG00000085377, ENSG00000106066, ENSG00000108039, ENSG00000163751, ENSG00000133313, ENSG00000064601, ENSG00000137509, ENSG00000164062, ENSG00000104324, ENSG00000099998, ENSG00000243989, ENSG00000166825, ENSG00000108582"	1032	38	3264	1.914320685	0.678215321	0.068414253	1.127991127
GOTERM_MF_ALL	GO:0046914~transition metal ion binding	99	9.099264706	0.001055371	"ENSG00000148346, ENSG00000015413, ENSG00000173992, ENSG00000050405, ENSG00000083444, ENSG00000102189, ENSG00000099204, ENSG00000172955, ENSG00000124789, ENSG00000133742, ENSG00000243989, ENSG00000104774, ENSG00000196616, ENSG00000143546, ENSG00000167996, ENSG00000189171, ENSG00000123992, ENSG00000009954, ENSG00000169756, ENSG00000087086, ENSG00000109654, ENSG00000012223, ENSG00000124226, ENSG00000170004, ENSG00000175183, ENSG00000068654, ENSG00000140682, ENSG00000173821, ENSG00000182809, ENSG00000074410, ENSG00000133313, ENSG00000105755, ENSG00000168066, ENSG00000182919, ENSG00000107959, ENSG00000002549, ENSG00000134028, ENSG00000116791, ENSG00000198604, ENSG00000059377, ENSG00000008438, ENSG00000066926, ENSG00000130816, ENSG00000084774, ENSG00000213145, ENSG00000133731, ENSG00000108582, ENSG00000161544, ENSG00000167434, ENSG00000105879, ENSG00000071282, ENSG00000122884, ENSG00000198585, ENSG00000100575, ENSG00000161011, ENSG00000111642, ENSG00000133028, ENSG00000152952, ENSG00000101191, ENSG00000113889, ENSG00000163840, ENSG00000135269, ENSG00000124253, ENSG00000113615, ENSG00000154723, ENSG00000108828, ENSG00000131471, ENSG00000169715, ENSG00000169714, ENSG00000163751, ENSG00000104267, ENSG00000078114, ENSG00000150779, ENSG00000163221, ENSG00000153201, ENSG00000163220, ENSG00000072163, ENSG00000168883, ENSG00000111144, ENSG00000074755, ENSG00000248144, ENSG00000100985, ENSG00000106853, ENSG00000102575, ENSG00000163110, ENSG00000124767, ENSG00000109610, ENSG00000100614, ENSG00000148218, ENSG00000125148, ENSG00000142168, ENSG00000110244, ENSG00000108039, ENSG00000154553, ENSG00000173933, ENSG00000101126, ENSG00000178802, ENSG00000112818, ENSG00000166825"	1032	240	3264	1.304651163	0.831055089	0.099314353	1.763280475
GOTERM_MF_ALL	GO:0008270~zinc ion binding	76	6.985294118	0.002149226	"ENSG00000167434, ENSG00000105879, ENSG00000071282, ENSG00000015413, ENSG00000173992, ENSG00000050405, ENSG00000102189, ENSG00000100575, ENSG00000161011, ENSG00000111642, ENSG00000101191, ENSG00000099204, ENSG00000113889, ENSG00000172955, ENSG00000124789, ENSG00000133742, ENSG00000163840, ENSG00000243989, ENSG00000135269, ENSG00000104774, ENSG00000196616, ENSG00000143546, ENSG00000113615, ENSG00000189171, ENSG00000123992, ENSG00000009954, ENSG00000169756, ENSG00000108828, ENSG00000109654, ENSG00000124226, ENSG00000169715, ENSG00000169714, ENSG00000170004, ENSG00000163751, ENSG00000104267, ENSG00000175183, ENSG00000078114, ENSG00000150779, ENSG00000163221, ENSG00000163220, ENSG00000153201, ENSG00000068654, ENSG00000072163, ENSG00000168883, ENSG00000140682, ENSG00000111144, ENSG00000074755, ENSG00000173821, ENSG00000182809, ENSG00000248144, ENSG00000100985, ENSG00000074410, ENSG00000106853, ENSG00000163110, ENSG00000133313, ENSG00000124767, ENSG00000109610, ENSG00000148218, ENSG00000168066, ENSG00000107959, ENSG00000182919, ENSG00000134028, ENSG00000125148, ENSG00000142168, ENSG00000116791, ENSG00000198604, ENSG00000008438, ENSG00000154553, ENSG00000130816, ENSG00000213145, ENSG00000084774, ENSG00000173933, ENSG00000178802, ENSG00000112818, ENSG00000166825, ENSG00000108582"	1032	180	3264	1.335400517	0.973302643	0.182323399	3.55996755
GOTERM_MF_ALL	GO:0004175~endopeptidase activity	48	4.411764706	0.003443066	"ENSG00000261701, ENSG00000108578, ENSG00000021826, ENSG00000162438, ENSG00000154277, ENSG00000142910, ENSG00000105205, ENSG00000142615, ENSG00000100985, ENSG00000172236, ENSG00000117335, ENSG00000219073, ENSG00000257017, ENSG00000092009, ENSG00000117984, ENSG00000172232, ENSG00000149260, ENSG00000136930, ENSG00000103490, ENSG00000109861, ENSG00000164062, ENSG00000275896, ENSG00000197561, ENSG00000138794, ENSG00000075142, ENSG00000016602, ENSG00000103811, ENSG00000107959, ENSG00000134028, ENSG00000164733, ENSG00000163131, ENSG00000162517, ENSG00000164305, ENSG00000126067, ENSG00000125656, ENSG00000149418, ENSG00000101160, ENSG00000101294, ENSG00000142789, ENSG00000085377, ENSG00000182326, ENSG00000012223, ENSG00000224389, ENSG00000100600, ENSG00000196415, ENSG00000167748, ENSG00000112818, ENSG00000016490"	1032	106	3264	1.432207108	0.996996953	0.263385751	5.645229212
GOTERM_MF_ALL	"GO:0004553~hydrolase activity, hydrolyzing O-glycosyl compounds"	15	1.378676471	0.003470914	"ENSG00000001036, ENSG00000159921, ENSG00000177830, ENSG00000115275, ENSG00000213614, ENSG00000196743, ENSG00000170266, ENSG00000090382, ENSG00000171298, ENSG00000169919, ENSG00000198951, ENSG00000064601, ENSG00000243480, ENSG00000104774, ENSG00000179163"	1032	23	3264	2.062689585	0.997135	0.253798301	5.689641999
GOTERM_MF_ALL	GO:0070008~serine-type exopeptidase activity	7	0.643382353	0.005027336	"ENSG00000121064, ENSG00000106066, ENSG00000064601, ENSG00000137509, ENSG00000176978, ENSG00000085377, ENSG00000108582"	1032	7	3264	3.162790698	0.999793949	0.332463504	8.140818539
GOTERM_MF_ALL	GO:0015020~glucuronosyltransferase activity	7	0.643382353	0.005027336	"ENSG00000135220, ENSG00000167165, ENSG00000197888, ENSG00000242366, ENSG00000213759, ENSG00000242515, ENSG00000171234"	1032	7	3264	3.162790698	0.999793949	0.332463504	8.140818539
GOTERM_MF_ALL	GO:0005319~lipid transporter activity	15	1.378676471	0.005939809	"ENSG00000084674, ENSG00000118137, ENSG00000139433, ENSG00000116171, ENSG00000110244, ENSG00000196743, ENSG00000108846, ENSG00000138207, ENSG00000167114, ENSG00000081923, ENSG00000158874, ENSG00000189058, ENSG00000163586, ENSG00000091039, ENSG00000140284"	1032	24	3264	1.976744186	0.99995605	0.366199503	9.549857196
GOTERM_MF_ALL	GO:0050662~coenzyme binding	42	3.860294118	0.006889423	"ENSG00000158467, ENSG00000105953, ENSG00000104687, ENSG00000140374, ENSG00000165475, ENSG00000105679, ENSG00000116171, ENSG00000176387, ENSG00000117054, ENSG00000134333, ENSG00000111640, ENSG00000156709, ENSG00000014641, ENSG00000158864, ENSG00000109814, ENSG00000145439, ENSG00000122971, ENSG00000166816, ENSG00000167792, ENSG00000112699, ENSG00000159231, ENSG00000198431, ENSG00000168710, ENSG00000155368, ENSG00000138413, ENSG00000198721, ENSG00000067829, ENSG00000073578, ENSG00000116791, ENSG00000072778, ENSG00000161513, ENSG00000171503, ENSG00000119711, ENSG00000175029, ENSG00000164039, ENSG00000152642, ENSG00000161533, ENSG00000184470, ENSG00000069535, ENSG00000139180, ENSG00000075239, ENSG00000121691"	1032	93	3264	1.428357089	0.99999121	0.397200836	10.99464442
GOTERM_MF_ALL	GO:0004197~cysteine-type endopeptidase activity	17	1.5625	0.006957212	"ENSG00000103811, ENSG00000108578, ENSG00000164733, ENSG00000163131, ENSG00000162517, ENSG00000164305, ENSG00000154277, ENSG00000101160, ENSG00000142910, ENSG00000105205, ENSG00000117984, ENSG00000100600, ENSG00000149260, ENSG00000103490, ENSG00000109861, ENSG00000075142, ENSG00000138794"	1032	29	3264	1.854049719	0.999992165	0.387294223	11.09694738
GOTERM_MF_ALL	GO:0048037~cofactor binding	52	4.779411765	0.009843018	"ENSG00000158467, ENSG00000115286, ENSG00000104687, ENSG00000140374, ENSG00000165475, ENSG00000105679, ENSG00000167701, ENSG00000116171, ENSG00000176387, ENSG00000111640, ENSG00000158864, ENSG00000014641, ENSG00000159231, ENSG00000112699, ENSG00000168710, ENSG00000164708, ENSG00000198721, ENSG00000067829, ENSG00000161513, ENSG00000131471, ENSG00000152642, ENSG00000164039, ENSG00000184470, ENSG00000070669, ENSG00000139180, ENSG00000075239, ENSG00000120053, ENSG00000004779, ENSG00000244005, ENSG00000105953, ENSG00000108439, ENSG00000163931, ENSG00000117054, ENSG00000134333, ENSG00000156709, ENSG00000109814, ENSG00000145439, ENSG00000122971, ENSG00000166816, ENSG00000167792, ENSG00000198431, ENSG00000155368, ENSG00000138413, ENSG00000073578, ENSG00000116791, ENSG00000072778, ENSG00000171503, ENSG00000119711, ENSG00000175029, ENSG00000161533, ENSG00000069535, ENSG00000121691"	1032	122	3264	1.348074724	0.999999942	0.486399901	15.35085951
GOTERM_MF_ALL	"GO:0016741~transferase activity, transferring one-carbon groups"	19	1.746323529	0.011075987	"ENSG00000174173, ENSG00000185432, ENSG00000120265, ENSG00000021826, ENSG00000169093, ENSG00000144908, ENSG00000166741, ENSG00000107223, ENSG00000150540, ENSG00000136010, ENSG00000100462, ENSG00000111641, ENSG00000130816, ENSG00000084774, ENSG00000221914, ENSG00000108592, ENSG00000162961, ENSG00000037474, ENSG00000159131"	1032	35	3264	1.716943522	0.999999993	0.513921725	17.10933093
GOTERM_MF_ALL	GO:0016791~phosphatase activity	31	2.849264706	0.011835825	"ENSG00000138777, ENSG00000107758, ENSG00000103381, ENSG00000198585, ENSG00000112640, ENSG00000142949, ENSG00000135318, ENSG00000165140, ENSG00000102575, ENSG00000100614, ENSG00000112245, ENSG00000134575, ENSG00000184007, ENSG00000111679, ENSG00000164708, ENSG00000060069, ENSG00000125458, ENSG00000179295, ENSG00000123836, ENSG00000107789, ENSG00000186298, ENSG00000213639, ENSG00000138814, ENSG00000162813, ENSG00000221914, ENSG00000247077, ENSG00000119414, ENSG00000172531, ENSG00000075711, ENSG00000171314, ENSG00000133731"	1032	66	3264	1.485553206	0.999999998	0.52412887	18.1758436
GOTERM_MF_ALL	GO:0000287~magnesium ion binding	29	2.665441176	0.01266728	"ENSG00000096063, ENSG00000138777, ENSG00000154330, ENSG00000198585, ENSG00000239672, ENSG00000067225, ENSG00000179958, ENSG00000081923, ENSG00000128951, ENSG00000142875, ENSG00000198836, ENSG00000095002, ENSG00000125246, ENSG00000035687, ENSG00000100614, ENSG00000124253, ENSG00000100983, ENSG00000079739, ENSG00000116062, ENSG00000165704, ENSG00000131747, ENSG00000165609, ENSG00000138413, ENSG00000074800, ENSG00000067829, ENSG00000127955, ENSG00000104375, ENSG00000162813, ENSG00000133731"	1032	61	3264	1.503621807	1	0.535462419	19.32808258
GOTERM_MF_ALL	GO:0004185~serine-type carboxypeptidase activity	6	0.551470588	0.013824728	"ENSG00000121064, ENSG00000106066, ENSG00000064601, ENSG00000137509, ENSG00000176978, ENSG00000108582"	1032	6	3264	3.162790698	1	0.554424466	20.90669397
GOTERM_MF_ALL	"GO:0016879~ligase activity, forming carbon-nitrogen bonds"	14	1.286764706	0.017702665	"ENSG00000120254, ENSG00000021826, ENSG00000127125, ENSG00000128050, ENSG00000070669, ENSG00000175198, ENSG00000163655, ENSG00000178921, ENSG00000084774, ENSG00000173599, ENSG00000035687, ENSG00000100983, ENSG00000172890, ENSG00000159131"	1032	24	3264	1.84496124	1	0.633079638	25.98654919
GOTERM_MF_ALL	GO:0016209~antioxidant activity	23	2.113970588	0.01992683	"ENSG00000161544, ENSG00000198431, ENSG00000130508, ENSG00000213366, ENSG00000233276, ENSG00000104687, ENSG00000126432, ENSG00000142168, ENSG00000173992, ENSG00000110244, ENSG00000184470, ENSG00000148834, ENSG00000257017, ENSG00000163586, ENSG00000211445, ENSG00000181019, ENSG00000121053, ENSG00000084207, ENSG00000109610, ENSG00000008394, ENSG00000121691, ENSG00000243955, ENSG00000163220"	1032	47	3264	1.547748639	1	0.664927204	28.7598994
GOTERM_MF_ALL	GO:0033293~monocarboxylic acid binding	15	1.378676471	0.022163959	"ENSG00000143546, ENSG00000164687, ENSG00000167165, ENSG00000197888, ENSG00000242366, ENSG00000242515, ENSG00000116171, ENSG00000011052, ENSG00000171234, ENSG00000175198, ENSG00000163586, ENSG00000173599, ENSG00000145384, ENSG00000004779, ENSG00000163220"	1032	27	3264	1.757105943	1	0.69256708	31.45059184
GOTERM_MF_ALL	GO:0008235~metalloexopeptidase activity	12	1.102941176	0.024986058	"ENSG00000108039, ENSG00000002549, ENSG00000163751, ENSG00000123992, ENSG00000133313, ENSG00000111144, ENSG00000198585, ENSG00000015413, ENSG00000104324, ENSG00000243989, ENSG00000166825, ENSG00000108582"	1032	20	3264	1.897674419	1	0.725071907	34.70858997
